STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Season,Month,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT14,WT14_ATTRIBUTES
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/1/61,Spring,May,,,,,11.7,",,0,",0,",,0,",0,",,0,",15.6,",,0",6.1,",I,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/2/61,Spring,May,,,,,13.5,",,0,",0,",,0,",0,",,0,",17.8,",,0",5,",,0",6.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/3/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",13.3,",,0",-1.1,",,0",7.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/4/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",16.7,",,0",1.7,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/5/61,Spring,May,,,,,2.3,",,0,",0,",,0,",0,",,0,",19.4,",,0",2.2,",,0",6.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/6/61,Spring,May,,,,,3.3,",,0,",0,",,0,",0,",,0,",12.8,",,0",6.7,",,0",8.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/7/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",8.9,",,0",15.6,",,0,",,,,,,,1,",,0",,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/8/61,Spring,May,,,,,5.3,",,0,",0,",,0,",0,",,0,",23.9,",,0",12.8,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/9/61,Spring,May,,,,,0.8,",,0,",0,",,0,",0,",,0,",26.1,",,0",15,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/10/61,Spring,May,,,,,13.2,",,0,",0,",,0,",0,",,0,",22.2,",,0",9.4,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/11/61,Spring,May,,,,,6.6,",,0,",0,",,0,",0,",,0,",13.9,",,0",11.7,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/12/61,Spring,May,,,,,7.6,",,0,",0,",,0,",0,",,0,",17.2,",,0",12.8,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/13/61,Spring,May,,,,,1.3,",,0,",0,",,0,",0,",,0,",18.9,",,0",10.6,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/14/61,Spring,May,,,,,0,"T,,0,",0,",,0,",0,",,0,",22.2,",,0",8.3,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/15/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",12.2,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/16/61,Spring,May,,,,,3.3,",,0,",0,",,0,",0,",,0,",25,",,0",13.3,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/17/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",6.7,",,0",10,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/18/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",7.8,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/19/61,Spring,May,,,,,0.5,",,0,",0,",,0,",0,",,0,",17.2,",,0",11.7,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/20/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",3.3,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/21/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",8.3,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/22/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",19.4,",,0",5.6,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/23/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",6.7,",,0",11.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/24/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",18.9,",,0",5,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/25/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",22.8,",,0",5,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/26/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",25,",,0",11.7,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/27/61,Spring,May,,,,,3.8,",,0,",0,",,0,",0,",,0,",18.9,",,0",1.1,",,0",3.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/28/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",13.3,",,0",2.8,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/29/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",22.2,",,0",6.7,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/30/61,Spring,May,,,,,1,",,0,",0,",,0,",0,",,0,",22.8,",,0",6.7,",,0",12.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,5/31/61,Spring,May,,,,,0,",,0,",0,",,0,",0,",,0,",20,",,0",3.3,",,0",10.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/1/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.1,",,0",10,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/2/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",28.3,",,0",15.6,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/3/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",30,",,0",15,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/4/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.1,",,0",8.9,",,0",15.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/5/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",12.2,",,0",19.4,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/6/61,Summer,June,,,,,27.7,",,0,",0,",,0,",0,",,0,",26.1,",,0",16.1,",,0",17.8,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/7/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",15,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/8/61,Summer,June,,,,,0.5,",,0,",0,",,0,",0,",,0,",27.2,",,0",15.6,",,0",20.6,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/9/61,Summer,June,,,,,0.5,",,0,",0,",,0,",0,",,0,",26.7,",,0",16.1,",,0",21.1,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/10/61,Summer,June,,,,,15.2,",,0,",0,",,0,",0,",,0,",25.6,",,0",16.1,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/11/61,Summer,June,,,,,3,",,0,",0,",,0,",0,",,0,",26.1,",,0",15,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/12/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",27.2,",,0",16.1,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/13/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",28.9,",,0",17.8,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/14/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",28.3,",,0",17.2,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/15/61,Summer,June,,,,,11.7,",,0,",0,",,0,",0,",,0,",26.7,",,0",17.8,",,0",18.3,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/16/61,Summer,June,,,,,26.7,",,0,",0,",,0,",0,",,0,",19.4,",,0",7.8,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/17/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",17.8,",,0",5.6,",,0",9.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/18/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",20.6,",,0",6.7,",,0",11.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/19/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",23.3,",,0",8.9,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/20/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",25,",,0",13.3,",,0",17.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/21/61,Summer,June,,,,,17.5,",,0,",0,",,0,",0,",,0,",25.6,",,0",15,",,0",16.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/22/61,Summer,June,,,,,10.7,",,0,",0,",,0,",0,",,0,",21.1,",,0",14.4,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/23/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",13.3,",,0",17.8,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/24/61,Summer,June,,,,,1.3,",,0,",0,",,0,",0,",,0,",21.7,",,0",11.7,",,0",15,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/25/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",23.3,",,0",9.4,",,0",13.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/26/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",24.4,",,0",11.1,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/27/61,Summer,June,,,,,5.6,",,0,",0,",,0,",0,",,0,",17.2,",,0",13.3,",,0",14.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/28/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",21.1,",,0",12.8,",,0",14.4,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/29/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",23.9,",,0",11.7,",,0",15,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,6/30/61,Summer,June,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",12.8,",,0",17.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/1/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",28.3,",,0",14.4,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/2/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",30,",,0",14.4,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/3/61,Summer,July,,,,,0.5,",,0,",0,",,0,",0,",,0,",28.3,",,0",16.7,",,0",18.9,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/4/61,Summer,July,,,,,1.5,",,0,",0,",,0,",0,",,0,",26.1,",,0",14.4,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/5/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",26.1,",,0",16.1,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/6/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",27.2,",,0",16.1,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/7/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",17.2,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/8/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",27.2,",,0",14.4,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/9/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",25.6,",,0",5.6,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/10/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",22.8,",,0",5,",,0",12.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/11/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",24.4,",,0",7.8,",,0",9.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/12/61,Summer,July,,,,,14.5,",,0,",0,",,0,",0,",,0,",25.6,",,0",8.9,",,0",16.1,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/13/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",21.7,",,0",15.6,",,0",19.4,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/14/61,Summer,July,,,,,1,",,0,",0,",,0,",0,",,0,",28.3,",,0",16.1,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/15/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",27.8,",,0",16.7,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/16/61,Summer,July,,,,,3.3,",,0,",0,",,0,",0,",,0,",27.8,",,0",15.6,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/17/61,Summer,July,,,,,4.1,",,0,",0,",,0,",0,",,0,",26.7,",,0",17.8,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/18/61,Summer,July,,,,,5.8,",,0,",0,",,0,",0,",,0,",27.2,",,0",14.4,",,0",18.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/19/61,Summer,July,,,,,3.6,",,0,",0,",,0,",0,",,0,",25.6,",,0",15,",,0",18.9,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/20/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",26.7,",,0",17.8,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/21/61,Summer,July,,,,,0.5,",,0,",0,",,0,",0,",,0,",27.8,",,0",17.2,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/22/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",31.1,",,0",16.7,",,0",23.3,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/23/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",29.4,",,0",17.8,",,0",22.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/24/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",28.9,",,0",17.8,",,0",20,",,0,",1,",,0",,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/25/61,Summer,July,,,,,1.3,",,0,",0,",,0,",0,",,0,",28.9,",,0",17.2,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/26/61,Summer,July,,,,,12.2,",,0,",0,",,0,",0,",,0,",29.4,",,0",16.1,",,0",21.1,",,0,",,,1,",,0",,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/27/61,Summer,July,,,,,6.6,",,0,",0,",,0,",0,",,0,",28.3,",,0",16.7,",,0",21.1,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/28/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",27.8,",,0",17.8,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/29/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",29.4,",,0",16.1,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/30/61,Summer,July,,,,,0,",,0,",0,",,0,",0,",,0,",28.9,",,0",18.3,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,7/31/61,Summer,July,,,,,0.8,",,0,",0,",,0,",0,",,0,",28.3,",,0",20.6,",,0",22.8,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/1/61,Summer,August,,,,,1.3,",,0,",0,",,0,",0,",,0,",30.6,",,0",19.4,",,0",22.2,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/2/61,Summer,August,,,,,0.3,",,0,",0,",,0,",0,",,0,",30,",,0",18.9,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/3/61,Summer,August,,,,,5.8,",,0,",0,",,0,",0,",,0,",30,",,0",18.9,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/4/61,Summer,August,,,,,0,",,0,",0,",,0,",0,",,0,",28.3,",,0",14.4,",,0",21.7,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/5/61,Summer,August,,,,,4.1,",,0,",0,",,0,",0,",,0,",28.3,",,0",17.8,",,0",20.6,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/6/61,Summer,August,,,,,0,",,0,",0,",,0,",0,",,0,",26.1,",,0",17.2,",,0",20,",,0,",,,,,,,,,,,,,,,,,,,,
USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641,8/7/61,Summer,August,,,,,0,"T,,0,",0,",,0,",0,",,0,",28.3,",,0",16.7,",,0",,,,,,,,,,,,,,,,,,,,,,
